,img,label
317,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.620.png,1
318,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.76.png,1
319,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.306.png,1
320,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.631.png,1
321,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.646.png,1
322,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.52.png,1
323,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.731.png,1
324,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.137.png,1
325,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.313.png,1
326,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.660.png,1
327,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.433.png,1
328,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.36.png,1
329,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.634.png,1
330,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.96.png,1
331,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.243.png,1
332,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.409.png,1
333,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.227.png,1
334,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.348.png,1
335,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.361.png,1
336,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.555.png,1
337,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.437.png,1
338,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.214.png,1
339,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.267.png,1
340,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.545.png,1
341,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.488.png,1
342,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.512.png,1
343,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.701.png,1
344,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.335.png,1
345,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.438.png,1
346,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.421.png,1
347,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.82.png,1
348,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.427.png,1
349,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.109.png,1
350,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.180.png,1
351,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.351.png,1
352,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.613.png,1
353,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.593.png,1
354,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.708.png,1
355,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.527.png,1
356,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.289.png,1
357,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.101.png,1
358,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.576.png,1
359,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.407.png,1
360,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.378.png,1
361,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.638.png,1
362,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.670.png,1
363,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.276.png,1
364,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.79.png,1
365,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.580.png,1
366,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.371.png,1
367,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.71.png,1
368,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.719.png,1
369,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.458.png,1
370,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.298.png,1
371,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.621.png,1
372,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.735.png,1
373,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.686.png,1
374,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.565.png,1
375,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.102.png,1
376,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.136.png,1
377,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.360.png,1
378,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.653.png,1
379,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.484.png,1
380,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.220.png,1
381,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.342.png,1
382,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.154.png,1
383,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.333.png,1
384,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.582.png,1
385,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.514.png,1
386,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.336.png,1
387,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.222.png,1
388,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.240.png,1
389,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.84.png,1
390,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.390.png,1
391,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.373.png,1
392,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.257.png,1
393,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.494.png,1
394,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.338.png,1
395,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.331.png,1
396,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.66.png,1
397,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.198.png,1
398,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.197.png,1
399,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.10.png,1
400,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.699.png,1
401,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.515.png,1
402,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.571.png,1
403,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.133.png,1
404,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.424.png,1
405,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.324.png,1
406,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.518.png,1
407,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.323.png,1
408,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.591.png,1
409,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.256.png,1
410,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.524.png,1
411,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.126.png,1
412,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.558.png,1
413,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.632.png,1
414,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.546.png,1
415,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.479.png,1
416,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.354.png,1
417,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.447.png,1
418,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.411.png,1
419,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.203.png,1
420,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.309.png,1
421,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.439.png,1
422,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.720.png,1
423,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.261.png,1
424,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.395.png,1
425,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.492.png,1
426,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.281.png,1
427,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.207.png,1
428,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.372.png,1
429,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.586.png,1
430,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.290.png,1
431,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.750.png,1
432,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.9.png,1
433,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.746.png,1
434,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.751.png,1
435,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.100.png,1
436,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.70.png,1
437,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.490.png,1
438,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.480.png,1
439,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.573.png,1
440,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.443.png,1
441,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.250.png,1
442,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.151.png,1
443,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.460.png,1
444,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.533.png,1
445,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.148.png,1
446,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.730.png,1
447,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.689.png,1
448,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.562.png,1
449,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.347.png,1
450,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.387.png,1
451,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.94.png,1
452,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.41.png,1
453,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.446.png,1
454,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.610.png,1
455,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.704.png,1
456,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.578.png,1
457,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.132.png,1
458,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.724.png,1
459,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.525.png,1
460,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.539.png,1
461,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.643.png,1
462,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.57.png,1
463,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.513.png,1
464,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.33.png,1
465,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.661.png,1
466,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.188.png,1
467,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.538.png,1
468,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.529.png,1
469,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.614.png,1
470,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.423.png,1
471,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.130.png,1
472,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.307.png,1
473,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.544.png,1
474,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.239.png,1
475,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.120.png,1
476,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.377.png,1
477,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.375.png,1
478,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.566.png,1
479,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.396.png,1
480,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.381.png,1
481,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.414.png,1
482,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.164.png,1
483,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.531.png,1
484,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.534.png,1
485,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.747.png,1
486,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.550.png,1
487,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.199.png,1
488,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.468.png,1
489,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.678.png,1
490,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.382.png,1
491,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.271.png,1
492,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.556.png,1
493,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.359.png,1
494,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.673.png,1
495,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.219.png,1
496,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.402.png,1
497,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.14.png,1
498,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.481.png,1
499,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.617.png,1
500,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.88.png,1
501,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.644.png,1
502,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.216.png,1
503,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.391.png,1
504,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.376.png,1
505,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.499.png,1
506,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.145.png,1
507,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.616.png,1
508,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.74.png,1
509,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.716.png,1
510,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.489.png,1
511,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.503.png,1
512,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.608.png,1
513,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.403.png,1
514,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.385.png,1
515,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.53.png,1
516,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.317.png,1
517,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.63.png,1
518,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.560.png,1
519,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.334.png,1
520,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.181.png,1
521,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.103.png,1
522,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.192.png,1
523,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.99.png,1
524,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.630.png,1
525,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.725.png,1
526,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.452.png,1
527,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.703.png,1
528,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.429.png,1
529,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.379.png,1
530,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.650.png,1
531,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.350.png,1
532,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.242.png,1
533,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.430.png,1
534,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.269.png,1
535,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.663.png,1
536,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.337.png,1
537,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.625.png,1
538,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.311.png,1
539,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.129.png,1
540,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.508.png,1
541,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.674.png,1
542,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.16.png,1
543,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.116.png,1
544,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.358.png,1
545,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.42.png,1
546,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.626.png,1
547,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.595.png,1
548,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.35.png,1
549,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.729.png,1
550,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.451.png,1
551,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.92.png,1
552,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.135.png,1
553,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.340.png,1
554,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.564.png,1
555,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.93.png,1
556,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.195.png,1
557,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.426.png,1
558,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.315.png,1
559,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.461.png,1
560,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.344.png,1
561,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.48.png,1
562,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.603.png,1
563,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.645.png,1
564,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.98.png,1
565,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.448.png,1
566,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.568.png,1
567,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.212.png,1
568,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.85.png,1
569,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.570.png,1
570,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.282.png,1
571,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.374.png,1
572,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.39.png,1
573,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.413.png,1
574,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.532.png,1
575,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.380.png,1
576,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.507.png,1
577,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.18.png,1
578,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.707.png,1
579,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.748.png,1
580,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.291.png,1
581,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.712.png,1
582,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.146.png,1
583,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.619.png,1
584,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.46.png,1
585,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.218.png,1
586,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.7.png,1
587,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.680.png,1
588,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.493.png,1
589,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.186.png,1
590,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.714.png,1
591,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.470.png,1
592,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.362.png,1
593,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.263.png,1
594,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.665.png,1
595,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.688.png,1
596,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.412.png,1
597,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.353.png,1
598,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.118.png,1
599,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.59.png,1
600,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.273.png,1
601,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.622.png,1
602,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.749.png,1
603,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.268.png,1
604,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.455.png,1
605,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.86.png,1
606,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.305.png,1
607,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.685.png,1
608,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.254.png,1
609,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.299.png,1
610,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.755.png,1
611,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.106.png,1
612,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.588.png,1
613,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.697.png,1
614,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.465.png,1
615,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.201.png,1
616,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.304.png,1
617,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.234.png,1
618,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.605.png,1
619,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.732.png,1
620,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.264.png,1
621,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.517.png,1
622,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.97.png,1
623,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.482.png,1
624,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.629.png,1
625,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.668.png,1
626,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.142.png,1
627,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.286.png,1
628,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.249.png,1
629,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.43.png,1
630,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.717.png,1
631,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.521.png,1
632,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.599.png,1
633,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.434.png,1
634,/home/deveshdatwani/Tutorials/datasets/fire_dataset/fire_images/fire.675.png,1
